ID;NAME;BRAND ID;BRAND;GROUP ID;GROUP NAME;SUBGROUP ID;SUBGROUP NAME;SPECIAL;TRAFFICLIGHT VALUE;PYRAMID VALUE;CARBS;SUGAR;ENERGY;PROTEINS;SATURATED FAT;FAT;SALT;SODIUM;FIBER
464;Queso tipo burgos sin lactosa;22;García Baquero;11;Lácteos;39;Queso;Sin lactosa;3;3;3.4;3.4;170;10.1;8.8;12.9;0.85;0.34;NaN
2223;Queso trébol clásico;124;Larsa;11;Lácteos;39;Queso;No;3;3;1;1;370;24;20;30;1.5;NaN;0
2226;Queso trébol de bola;124;Larsa;11;Lácteos;39;Queso;No;3;3;2;NaN;313;20;NaN;25;NaN;NaN;NaN
2224;Queso trébol ligero;124;Larsa;11;Lácteos;39;Queso;No;3;3;0.2;NaN;306;29;NaN;21;NaN;NaN;NaN
2238;Queso untable burgo;4;Arias;11;Lácteos;39;Queso;No;3;3;3.1;3;257;7.2;17;24;0.6;0.24;NaN
2239;Queso untable figura burgo;4;Arias;11;Lácteos;39;Queso;No;3;3;3.5;3;189;7.7;11;16;0.7;0.28;NaN
1327;Queso viejo;22;García Baquero;11;Lácteos;39;Queso;No;3;3;1.5;1.5;439;26;24.8;36.5;2.1;0.84;NaN
1328;Queso viejo villacenteno;22;García Baquero;11;Lácteos;39;Queso;No;3;3;1.3;1.3;455;27;26.2;38;2.1;0.84;NaN
2179;Queso, rallado, 4 quesos;122;President;11;Lácteos;39;Queso;No;3;3;1;0;334;25;18;26;1.8;0.72;NaN
2313;Queso, ricotta;211;Galbani;11;Lácteos;13;Derivados;No;3;3;4;NaN;165;13;NaN;8;NaN;NaN;NaN
2176;Queso, rulo de cabra sainte maure;122;President;11;Lácteos;39;Queso;No;3;3;0;0;297;18;18;25;1.5;0.6;NaN
3854;Quinoa en grano;114;Biográ;7;Cereales;14;Al natural/Tostado;No;1;0;62;1.6;355;12;0.5;6;0.075;0.03;7
3866;Quinoa hinchada, sin azúcar y sin miel;114;Biográ;7;Cereales;8;Cereales desayuno-Copos;No;1;0;62.6;NaN;331;11.1;NaN;4;NaN;NaN;5.3
2629;Rape negro;157;Marisco Rías Bajas;14;Pescados y mariscos;35;Pescado entero y/o troceado;No;1;4;NaN;NaN;82;18.7;NaN;0.3;NaN;NaN;NaN
2630;Rape negro, cola;157;Marisco Rías Bajas;14;Pescados y mariscos;35;Pescado entero y/o troceado;No;1;4;NaN;NaN;82;18.7;NaN;0.3;NaN;NaN;NaN
1995;Rape, filetes congelados;50;Pescanova;14;Pescados y mariscos;35;Pescado entero y/o troceado;No;1;4;0;0;72;17.4;0.1;0.3;NaN;NaN;NaN
2665;Refresco de cola;171;La Casera;5;Bebidas no alcohólicas;6;Bebidas refrescantes;No;3;0;1.9;1.8;7.5;0;0;0;0;0;0
2742;Refresco de cola sin cafeína;171;La Casera;5;Bebidas no alcohólicas;6;Bebidas refrescantes;No;0;0;0.1;0;0.3;0;0;0;0;0;0
2671;Refresco de jengibre, ginger ale;172;Schweppes;5;Bebidas no alcohólicas;6;Bebidas refrescantes;No;3;5;8.6;8.6;35;0;0;0;0.05;0.02;NaN
2672;Refresco de limón;172;Schweppes;5;Bebidas no alcohólicas;6;Bebidas refrescantes;No;3;0;6.2;6;27;0;0;0;0.03;0.012;NaN
2732;Refresco de limón;177;Trina;5;Bebidas no alcohólicas;6;Bebidas refrescantes;No;3;5;9.5;9.2;40;0;0;0;0.03;0.012;NaN
2731;Refresco de limón zero;177;Trina;5;Bebidas no alcohólicas;6;Bebidas refrescantes;No;0;0;0.2;0.1;3;0.1;0;0;0.05;0.02;NaN
2734;Refresco de manzana;177;Trina;5;Bebidas no alcohólicas;6;Bebidas refrescantes;No;3;5;10;9.9;41;0;0;0;0.1;0.04;NaN
2733;Refresco de manzana zero;177;Trina;5;Bebidas no alcohólicas;6;Bebidas refrescantes;No;3;0;1.8;1.8;9;0;0;0;0.05;0.02;NaN
2673;Refresco de naranja;172;Schweppes;5;Bebidas no alcohólicas;6;Bebidas refrescantes;No;3;0;6.9;6.7;29;0;0;0;0.03;0.012;NaN
2729;Refresco de naranja;177;Trina;5;Bebidas no alcohólicas;6;Bebidas refrescantes;No;3;5;9.1;8.9;38;0.1;0;0;0.03;0.012;NaN
2730;Refresco de naranja zero;177;Trina;5;Bebidas no alcohólicas;6;Bebidas refrescantes;No;0;0;1;0.9;6;0.1;0;0;0.05;0.02;NaN
2666;Refresco sabor limón;171;La Casera;5;Bebidas no alcohólicas;6;Bebidas refrescantes;No;0;0;0;0;0.9;0;0;0;0;0;0
2667;Refresco sabor naranja;171;La Casera;5;Bebidas no alcohólicas;6;Bebidas refrescantes;No;0;0;0.1;0.1;1.5;0;0;0;0;0;0
2728;Refresco tropical;177;Trina;5;Bebidas no alcohólicas;6;Bebidas refrescantes;No;3;5;9.2;9.1;39;0.1;0;0;0.03;0.012;NaN
2887;Relleno de empanadillas con atún;150;Helio's;9;Verduras y hortalizas;13;Derivados;No;3;2A;7;3;107;6;0.5;5.7;1.3;0.52;2
296;Remolacha;8;Bonduelle;9;Verduras y hortalizas;12;Conserva;No;3;2A;6.3;5.6;32;0.6;0;0;0.78;0.312;2
187;Requesón tarrina;14;Caprillice;11;Lácteos;39;Queso;No;3;3;3.5;NaN;144;10;NaN;10;NaN;NaN;NaN
1308;Requesón tipo burgos angulo tradicional;4;Arias;11;Lácteos;39;Queso;No;1;3;4.7;4.5;86;10;1.9;3;0.25;0.1;NaN
2631;Rodaballo salvaje;157;Marisco Rías Bajas;14;Pescados y mariscos;35;Pescado entero y/o troceado;No;1;4;NaN;NaN;102;16.1;NaN;3.6;NaN;NaN;NaN
1870;Rosquillas filipinos chocolate blanco;107;Artiach;7;Cereales;25;Galletas;No;3;5;64;38;497;6.6;14;23;0.55;0.22;NaN
1871;Rosquillas filipinos chocolate con leche;107;Artiach;7;Cereales;25;Galletas;No;3;5;62;33;515;0.7;14;26;0.3;0.12;2.9
1872;Rosquillas filipinos chocolate negro;107;Artiach;7;Cereales;25;Galletas;No;3;5;60;29;515;6.8;15;26;0.28;0.112;6.1
1115;Rúcula primeros brotes;70;Florette;9;Verduras y hortalizas;24;Procesados;No;1;2A;0.2;0.1;21;3;0.2;0.6;0.41;NaN;1.5
1586;Salami all natural;20;El Pozo;6;Carnes;9;Charcutería;No;3;5;3.5;NaN;409;20;NaN;35;3.5;1.4;NaN
1623;Salami extra nobleza;20;El Pozo;6;Carnes;9;Charcutería;No;3;5;5.1;NaN;467.7;16.5;NaN;42.3;3.9;1.56;NaN
1480;Salami mini;13;Campofrío;6;Carnes;9;Charcutería;No;3;5;4;3;559;30;19;47;5.1;2;NaN
1634;Salami n/u;20;El Pozo;6;Carnes;9;Charcutería;No;3;5;4.6;NaN;447;16.8;NaN;40.2;3.5;1.4;NaN
1483;Salchicha alemana bratwurst;13;Campofrío;6;Carnes;17;Embutidos;No;3;5;2.5;0.5;259;11.5;7.5;22.5;2;0.8;NaN
1502;Salchicha bratwurst oliving;83;Argal;6;Carnes;17;Embutidos;No;3;5;1.5;0.5;234;13;5.4;20;2.4;0.96;NaN
1501;Salchicha estilo alemana oliving;83;Argal;6;Carnes;17;Embutidos;No;3;5;0;0;234;13;5.4;20;2.4;0.96;NaN
1479;Salchichas grand bratwurst;13;Campofrío;6;Carnes;17;Embutidos;No;3;5;1.6;0;300;10;9.4;28;2;0.8;NaN
1508;Salchichas a la pimienta sabores nuestros;13;Campofrío;6;Carnes;17;Embutidos;No;3;5;3.5;0.9;219;13;5.6;17;2.2;0.88;NaN
1442;Salchichas baviera;13;Campofrío;6;Carnes;17;Embutidos;No;3;5;2.5;0.5;191;12.5;4.8;14.5;2;0.8;NaN
1658;Salchichas big classic;20;El Pozo;6;Carnes;17;Embutidos;No;3;5;4.5;NaN;242.5;11;NaN;20;1.8;0.72;NaN
1653;Salchichas big pavo;20;El Pozo;6;Carnes;17;Embutidos;No;3;5;5.5;NaN;212.5;11.5;NaN;16;1.9;0.76;NaN
1652;Salchichas big pollo;20;El Pozo;6;Carnes;17;Embutidos;No;3;5;3.5;NaN;197;12;NaN;16;2;0.8;NaN
1657;Salchichas big queso;20;El Pozo;6;Carnes;17;Embutidos;No;3;5;5.5;NaN;207;12.5;NaN;15;1.9;0.76;NaN
1537;Salchichas bocata;28;Incarlopsa;6;Carnes;17;Embutidos;No;3;5;0.6;0.5;211.9;13.3;6;17.3;1.8;0.72;NaN
1534;Salchichas bratwurst;28;Incarlopsa;6;Carnes;17;Embutidos;No;3;5;1.2;0.5;215.1;15.5;6.4;NaN;2.1;0.84;NaN
1531;Salchichas con jamón viena;28;Incarlopsa;6;Carnes;17;Embutidos;No;3;5;1.1;0.5;264.7;12.6;7.8;22.1;1.7;0.68;NaN
1538;Salchichas con queso bocata;28;Incarlopsa;6;Carnes;17;Embutidos;No;3;5;0.6;0.5;211.9;13.3;6;17.3;1.8;0.72;NaN
1407;Salchichas con queso viena;28;Incarlopsa;6;Carnes;17;Embutidos;No;3;5;1.1;0.5;259.6;12.8;8.2;22.4;2.1;0.84;NaN
1536;Salchichas de cerdo gourmet;28;Incarlopsa;6;Carnes;17;Embutidos;No;3;5;0.7;0.5;239.2;12.3;8.5;20.8;2.1;0.84;NaN
1481;Salchichas de leche;13;Campofrío;6;Carnes;17;Embutidos;No;3;5;3;1;217;13;6;17;2;0.8;NaN
1475;Salchichas de pavo cuida t+;13;Campofrío;6;Carnes;17;Embutidos;No;3;5;0.5;0.5;180;13;4.6;14;2;0.8;NaN
1408;Salchichas de pavo y pollo viena;28;Incarlopsa;6;Carnes;17;Embutidos;No;3;5;0.8;0.5;202;13.5;5.3;16;2;0.8;NaN
1453;Salchichas de pechuga de pollo;13;Campofrío;6;Carnes;17;Embutidos;No;3;5;6.1;0.4;104;13.1;0.75;2.5;2.5;1;NaN
1473;Salchichas de pollo;13;Campofrío;6;Carnes;17;Embutidos;No;3;5;0;0;214;13;6;18;2;0.8;NaN
1535;Salchichas de pollo;28;Incarlopsa;6;Carnes;17;Embutidos;No;3;5;14.8;0.5;186.8;11.3;4.2;13.4;2.3;0.92;NaN
1469;Salchichas de pollo bajas en grasa;13;Campofrío;6;Carnes;17;Embutidos;No;3;5;6.1;0.4;106;13.7;0.75;2.5;2.5;1;NaN
1539;Salchichas de pollo y pavo con queso;28;Incarlopsa;6;Carnes;17;Embutidos;No;3;5;1.9;0.6;203.3;13.7;6.3;15.5;2.2;0.88;NaN
1532;Salchichas frankfurt;28;Incarlopsa;6;Carnes;17;Embutidos;No;3;5;5;0.5;244.3;NaN;6.6;19.5;1.6;0.64;NaN
1659;Salchichas frankfurt;20;El Pozo;6;Carnes;17;Embutidos;No;3;5;4.2;NaN;208;11.5;NaN;16;1.9;0.76;NaN
1533;Salchichas frankfurt con queso;28;Incarlopsa;6;Carnes;17;Embutidos;No;3;5;5;0.7;241.6;12;7.2;19.2;2.1;0.84;NaN
1478;Salchichas frankfurt con queso;13;Campofrío;6;Carnes;17;Embutidos;No;3;5;2;1;240;13;7;20;2.1;0.84;NaN
1476;Salchichas frankfurt de pavo;13;Campofrío;6;Carnes;17;Embutidos;No;3;5;4;2;230;13;7;18;2.5;1;NaN
1474;Salchichas frankfurt de pollo;13;Campofrío;6;Carnes;17;Embutidos;No;3;5;4;2;248;13;7;20;2.5;1;NaN
1477;Salchichas frankfurt original;13;Campofrío;6;Carnes;17;Embutidos;No;3;5;10;1;246;11;6;18;2;0.8;NaN
1482;Salchichas grand bockwurst;13;Campofrío;6;Carnes;17;Embutidos;No;3;5;1;1;233;10;7;21;2;0.8;NaN
1485;Salchichas mediterráneas sabores nuestros;13;Campofrío;6;Carnes;17;Embutidos;No;3;5;3.5;0.9;219;13;5.6;17;2.2;0.88;NaN
1406;Salchichas viena;28;Incarlopsa;6;Carnes;17;Embutidos;No;3;5;1;0.5;242.2;13;7.2;20.6;2;0.8;NaN
1465;Salchichas viena;13;Campofrío;6;Carnes;17;Embutidos;No;3;5;0.5;0.5;248;12;7;22;2.3;0.92;NaN
1410;Salchichón;28;Incarlopsa;6;Carnes;9;Charcutería;No;3;5;0.8;0.1;397.4;21.6;13.4;34.2;4.7;1.88;NaN
1420;Salchichón al corte;13;Campofrío;6;Carnes;9;Charcutería;No;3;5;5;4;370;20;11;30;4;1.6;NaN
1584;Salchichón all natural;20;El Pozo;6;Carnes;9;Charcutería;No;3;5;3.5;NaN;347.5;21.5;NaN;27.5;4;1.6;NaN
1635;Salchichón carrascoy;20;El Pozo;6;Carnes;9;Charcutería;No;3;5;7;NaN;547;14.8;NaN;51;3.6;1.44;NaN
1565;Salchichón cular ibérico extra;28;Incarlopsa;6;Carnes;9;Charcutería;No;3;5;2.5;1.9;489.8;25.7;17.6;42;3.3;1.32;NaN
1626;Salchichón de pavo;20;El Pozo;6;Carnes;9;Charcutería;No;3;5;3.2;NaN;349;26.5;NaN;25.5;3.6;1.44;NaN
1624;Salchichón extra nobleza;20;El Pozo;6;Carnes;9;Charcutería;No;3;5;4.9;NaN;352.7;23.5;NaN;26.5;3.9;1.56;NaN
1567;Salchichón ibérico extra;28;Incarlopsa;6;Carnes;9;Charcutería;No;3;5;2.5;1.9;489.8;25.7;17.6;45;3.3;1.32;NaN
1606;Salchichón Ibérico legado ibérico;20;El Pozo;6;Carnes;9;Charcutería;No;3;5;6;NaN;429.5;21.5;NaN;35.5;4;1.6;NaN
1633;Salchichón n/u montañés;20;El Pozo;6;Carnes;9;Charcutería;No;3;5;4.9;NaN;352.7;23.5;NaN;26.5;3.9;1.56;NaN
1637;Salchichón n/u nobleza;20;El Pozo;6;Carnes;9;Charcutería;No;3;5;2.3;NaN;475;18.8;NaN;43.4;3.5;1.4;NaN
2597;Salmón ahumado, tartar;155;Carpier;14;Pescados y mariscos;24;Procesados;No;3;4;3.5;0.1;275;21.3;2.9;19.5;3.4;1.36;NaN
2473;Salmón al natural;152;Dani;14;Pescados y mariscos;24;Procesados;No;3;4;0;0;135;23;0.8;5;1;0.4;NaN
1921;Salmón congelados, centros;50;Pescanova;14;Pescados y mariscos;35;Pescado entero y/o troceado;No;1;4;0;0;229;20.4;3.3;16.4;NaN;NaN;NaN
2600;Salmón, cococha confitada;155;Carpier;14;Pescados y mariscos;24;Procesados;No;3;4;0.3;0.1;176;15.8;2.6;16.9;1.1;0.44;NaN
2451;Salmón, lomo ahumado al gin tonic;155;Carpier;14;Pescados y mariscos;24;Procesados;No;3;4;1.3;0.9;211;21.8;2.4;13.1;2.8;1.12;NaN
2450;Salmón, lomo ahumado con alga nori;155;Carpier;14;Pescados y mariscos;24;Procesados;No;3;4;3.5;2.2;195;24;1.8;9.4;3.7;1.48;NaN
2599;Salmón, morro confitado;155;Carpier;14;Pescados y mariscos;24;Procesados;No;3;4;0.1;0.1;194;12.8;2.5;15.8;1.8;0.72;NaN
2595;Salmón, penca, ahumado al café;155;Carpier;14;Pescados y mariscos;24;Procesados;No;3;4;2.3;1;185;23.5;1.8;9;3.5;1.4;NaN
2596;Salmón, penca, ahumado con boletus edulis;155;Carpier;14;Pescados y mariscos;24;Procesados;No;3;4;2.3;1;185;23.5;1.8;9;3.5;1.4;NaN
2434;Salmón, penca, ahumado con vodka y remolacha;155;Carpier;14;Pescados y mariscos;24;Procesados;No;3;4;1.3;1.3;202;23.1;2;10.9;3.1;1.24;NaN
2594;Salmón, penca, ahumado con whisky de malta;155;Carpier;14;Pescados y mariscos;24;Procesados;No;3;4;2;1;196;23.1;1.9;10.6;2.8;1.12;NaN
2447;Salmón, penca, con eneldo y trufa;155;Carpier;14;Pescados y mariscos;24;Procesados;No;3;4;0.5;0.3;300;20.1;4.3;24.1;3.3;1.32;NaN
2446;Salmón, penca, natural ahumado;155;Carpier;14;Pescados y mariscos;24;Procesados;No;3;4;3.3;2.1;214;21.4;2.3;12.6;2.2;0.88;NaN
1986;Salmón, rollitos;50;Pescanova;14;Pescados y mariscos;13;Derivados;No;3;4;11.3;0.9;108;9;0.4;2.5;NaN;NaN;NaN
2512;Salmón, suprema congelada;89;Findus;14;Pescados y mariscos;35;Pescado entero y/o troceado;No;1;4;1;1;237;19;2.7;17;0.13;NaN;0
2598;Salmón, tacos ahumado marinados;155;Carpier;14;Pescados y mariscos;24;Procesados;No;3;4;0.7;0.2;299;20.1;4.1;23.9;2.2;0.88;NaN
2632;Salmonetes de roca;157;Marisco Rías Bajas;14;Pescados y mariscos;35;Pescado entero y/o troceado;No;1;4;NaN;NaN;97;14.1;NaN;3.7;NaN;NaN;NaN
309;Salmorejo;3;Alvalle;9;Verduras y hortalizas;13;Derivados;No;3;2A;4.9;2.7;90;2;0.7;6.6;0.69;0.276;1.6
259;Salsa;34;Ligeresa;16;Salsas, condimentos y especias;40;Salsas;No;3;5;8.8;2.3;271;0.7;4.3;26;0.99;0.396;NaN
265;Salsa alioli;11;Calvé;16;Salsas, condimentos y especias;40;Salsas;No;3;5;1.8;1.8;716;1.1;12;78;1.5;0.6;NaN
254;Salsa de miel y mostaza;27;Heinz;16;Salsas, condimentos y especias;40;Salsas;No;3;5;12.1;NaN;398;1.2;NaN;37.9;NaN;NaN;NaN
3145;Salsa agridulce;214;Choví;16;Salsas, condimentos y especias;40;Salsas;No;3;5;28.9;26.8;119;0.5;0;0.1;0.5;0.2;0.5
837;Salsa alioli;76;Ybarra;16;Salsas, condimentos y especias;40;Salsas;No;3;5;7;1.5;399;1;4;40.7;2.39;0.956;NaN
256;Salsa american burger;27;Heinz;16;Salsas, condimentos y especias;40;Salsas;No;3;5;17;NaN;404;1.7;NaN;37;NaN;NaN;NaN
269;Salsa barbacoa;27;Heinz;16;Salsas, condimentos y especias;40;Salsas;No;3;5;33;NaN;141;0.8;NaN;0;NaN;NaN;NaN
3138;Salsa barbacoa;214;Choví;16;Salsas, condimentos y especias;40;Salsas;No;3;5;38.3;35.7;159.8;0.9;0;0.1;2.8;1.12;0.8
3243;Salsa barbacoa;110;Hellmann's;16;Salsas, condimentos y especias;40;Salsas;No;3;5;33;30;161;0.8;0;0.8;NaN;NaN;NaN
3031;Salsa basílico;112;Gallo;9;Verduras y hortalizas;13;Derivados;No;3;2A;6;6;59;1;0;3;1;0.4;1
3148;Salsa big burguer;214;Choví;16;Salsas, condimentos y especias;40;Salsas;No;3;5;12.7;9.5;272;2.1;3.8;23.4;1.8;0.72;1
2880;Salsa boloñesa;150;Helio's;9;Verduras y hortalizas;13;Derivados;No;3;2A;14;5;110;2;0;5;1.7;0.68;0.7
3033;Salsa boloñesa;112;Gallo;9;Verduras y hortalizas;13;Derivados;No;3;2A;7;5;101;4;1;5;1;0.4;NaN
835;Salsa brava;75;Orlando;16;Salsas, condimentos y especias;40;Salsas;No;3;5;7;5.9;35;0.8;0;0.1;4.1;1.64;NaN
3139;Salsa brava;214;Choví;16;Salsas, condimentos y especias;40;Salsas;No;3;5;6.5;2.7;36;1.3;0;0.2;4.9;1.96;1.2
3161;Salsa brava;161;Provamel;16;Salsas, condimentos y especias;40;Salsas;No;3;5;12;11;87;1;0.8;3.3;3;1.2;2.9
3242;Salsa brava;110;Hellmann's;16;Salsas, condimentos y especias;40;Salsas;No;3;5;7.4;3.7;271;0.9;4.2;26;NaN;NaN;NaN
3241;Salsa burguer;110;Hellmann's;16;Salsas, condimentos y especias;40;Salsas;No;3;5;11;7.2;245;1.1;3.4;22;NaN;NaN;NaN
3149;Salsa cebollino d-luxe;214;Choví;16;Salsas, condimentos y especias;40;Salsas;No;3;5;7.5;5.5;323;2.6;5.1;31.4;1.3;0.52;0.3
270;Salsa césar;27;Heinz;16;Salsas, condimentos y especias;40;Salsas;No;3;5;7.8;NaN;445;1.6;NaN;44.7;NaN;NaN;NaN
828;Salsa césar;70;Florette;16;Salsas, condimentos y especias;40;Salsas;No;3;5;10.5;9.3;198;1.3;2.6;17;2.08;0.832;0.3
839;Salsa césar;11;Calvé;16;Salsas, condimentos y especias;40;Salsas;No;3;5;3.8;2.2;325;2.5;4.7;33;1.6;0.64;NaN
3153;Salsa césar;214;Choví;16;Salsas, condimentos y especias;40;Salsas;No;3;5;5.4;4.6;509;2.9;9.2;52.8;2.3;0.92;0.1
3238;Salsa césar para ensalada;110;Hellmann's;16;Salsas, condimentos y especias;40;Salsas;No;3;5;6.4;2.9;231;2;4.4;22;NaN;NaN;NaN
3162;Salsa cheddar;161;Provamel;16;Salsas, condimentos y especias;40;Salsas;No;3;5;9.3;6.2;126;NaN;5.5;7.9;1.3;0.52;NaN
3163;Salsa chimichurri;161;Provamel;16;Salsas, condimentos y especias;40;Salsas;No;3;5;22;2.3;182;0.9;1.2;10;0.75;0.3;1.5
3140;Salsa cocktail;214;Choví;16;Salsas, condimentos y especias;40;Salsas;No;3;5;8;6.9;593.5;1.3;9.9;61.8;1.3;0.52;0.4
3132;Salsa de allioli;214;Choví;16;Salsas, condimentos y especias;40;Salsas;No;3;5;1.8;0.4;705;1.1;12.3;77;1.1;0.44;0.1
3160;Salsa de boletus;161;Provamel;16;Salsas, condimentos y especias;40;Salsas;No;3;5;1.7;1.7;146;1.6;10;15;2.1;0.84;4.3
3154;Salsa de miel y mostaza;214;Choví;16;Salsas, condimentos y especias;40;Salsas;No;3;5;8.9;6.1;299;0.6;4.6;28.9;1.5;0.6;0.4
3156;Salsa de mostaza dulce;214;Choví;16;Salsas, condimentos y especias;40;Salsas;No;3;5;21;17.3;117;2.2;0;2.4;1.2;0.48;1.4
3237;Salsa de mostaza y miel para ensalada;110;Hellmann's;16;Salsas, condimentos y especias;40;Salsas;No;3;5;12;9.2;252;1.1;1.8;22;NaN;NaN;NaN
266;Salsa de nata carbonara;15;Central Lechera Asturiana;16;Salsas, condimentos y especias;40;Salsas;No;3;5;7;NaN;152;4;NaN;12;1.25;0.5;0
3159;Salsa de pedro ximenez con pasas;161;Provamel;16;Salsas, condimentos y especias;40;Salsas;No;3;5;50;45;242;0.7;0.1;0.5;0.1;0.044;0.5
3155;Salsa de pimienta;214;Choví;16;Salsas, condimentos y especias;40;Salsas;No;3;5;10.2;2.2;291;2.7;4.3;26.5;1.9;0.76;0.2
3165;Salsa de pimiento piquillo;161;Provamel;16;Salsas, condimentos y especias;40;Salsas;No;3;5;4.8;4.1;96;2.7;4.7;6.9;1.6;0.64;2.2
3166;Salsa de queso azul;161;Provamel;16;Salsas, condimentos y especias;40;Salsas;No;3;5;1.3;1.3;182;3;13;18;1.5;0.6;3.7
2882;Salsa de tomate con atún;150;Helio's;9;Verduras y hortalizas;13;Derivados;No;3;2A;9;2.1;67;2;0;2.5;1.5;0.6;1.2
2873;Salsa de tomate estilo casero;150;Helio's;9;Verduras y hortalizas;13;Derivados;No;3;2A;10;8;76;3.3;0;3.3;1.5;0.6;1.3
3236;Salsa de yogur para ensalada;110;Hellmann's;16;Salsas, condimentos y especias;40;Salsas;No;3;5;9.5;6.2;240;2.1;2;21;NaN;NaN;NaN
830;Salsa de yogurt;70;Florette;16;Salsas, condimentos y especias;40;Salsas;No;3;5;9.2;6.3;163;1.4;2;13;1.45;0.58;0.4
3164;Salsa dippear mejicana;161;Provamel;16;Salsas, condimentos y especias;40;Salsas;No;3;5;9.1;5.8;46;1.7;NaN;0;1.6;0.64;1.5
3239;Salsa kebab;110;Hellmann's;16;Salsas, condimentos y especias;40;Salsas;No;3;5;9;5;272;1.1;2.1;26;NaN;NaN;NaN
3144;Salsa kebab hot;214;Choví;16;Salsas, condimentos y especias;40;Salsas;No;3;5;15.8;12.6;71;1.1;0;0.2;2.6;1.04;1
3143;Salsa kebab white;214;Choví;16;Salsas, condimentos y especias;40;Salsas;No;3;5;5.5;4;504;1.7;6.9;52.8;1.3;0.52;0.1
3133;Salsa la brava;214;Choví;16;Salsas, condimentos y especias;40;Salsas;No;3;5;3;0.3;687;0.7;9.1;74.3;1.9;0.76;0.3
253;Salsa lea & perrins;27;Heinz;16;Salsas, condimentos y especias;40;Salsas;No;3;5;22.2;NaN;92;0.9;NaN;0.1;NaN;NaN;NaN
827;Salsa módena y miel;70;Florette;16;Salsas, condimentos y especias;40;Salsas;No;3;5;16;13;75;0;0.1;1.2;1;0.4;0.3
3240;Salsa mostaza;110;Hellmann's;16;Salsas, condimentos y especias;40;Salsas;No;3;5;9;4.4;272;1.7;4.4;26;NaN;NaN;NaN
2881;Salsa napolitana;150;Helio's;9;Verduras y hortalizas;13;Derivados;No;3;2A;10;8;76;1;0;3.1;1.5;0.6;1.8
3032;Salsa napolitana;112;Gallo;9;Verduras y hortalizas;13;Derivados;No;3;2A;7;2;95;1;0;6;1;0.4;1
2876;Salsa para pizza;150;Helio's;9;Verduras y hortalizas;13;Derivados;No;3;2A;20;16;89;0.4;0;0.7;0.8;0.32;0.7
2879;Salsa para pizza;150;Helio's;9;Verduras y hortalizas;13;Derivados;No;3;2A;12;11;67;1.5;0;1;0.8;0.32;2
3235;Salsa patatas deluxe;110;Hellmann's;16;Salsas, condimentos y especias;40;Salsas;No;3;5;13;9.2;290;0;2.2;26;NaN;NaN;NaN
3026;Salsa pesto;112;Gallo;16;Salsas, condimentos y especias;40;Salsas;No;3;5;9;6;417;4;5;40;3;1.2;0
831;Salsa picante;71;Doritos;16;Salsas, condimentos y especias;40;Salsas;No;3;5;6.7;5.5;37;1.4;0;0.2;2;0.8;1.3
3147;Salsa picante Lousiana;214;Choví;16;Salsas, condimentos y especias;40;Salsas;No;3;5;1.5;0;13;0.5;0.1;0.5;4;1.6;0.5
3146;Salsa pimienta tabasco;214;Choví;16;Salsas, condimentos y especias;40;Salsas;No;3;5;4.9;2.8;30;1.2;0.1;0.6;2;0.8;2.2
3029;Salsa siciliana;112;Gallo;9;Verduras y hortalizas;13;Derivados;No;3;2A;6;4;79;1;0;5;1;0.4;0
832;Salsa suave;71;Doritos;16;Salsas, condimentos y especias;40;Salsas;No;3;5;6.7;5.5;37;1.4;0;0.2;2;0.8;1.3
3027;Salsa super boloñesa;112;Gallo;9;Verduras y hortalizas;13;Derivados;No;3;2A;6;5;116;5;1;7;1;0.4;NaN
3028;Salsa tomate a la parmesana;112;Gallo;9;Verduras y hortalizas;13;Derivados;No;3;2A;7.8;5;67;2;0;2;1;0.4;1
3030;Salsa tomate receta artesana;112;Gallo;9;Verduras y hortalizas;13;Derivados;No;3;2A;7;7;124;1;1;9;1;0.4;1
267;Salsa tres pimientas;27;Heinz;16;Salsas, condimentos y especias;40;Salsas;No;3;5;12.5;NaN;423;1.9;NaN;40.2;NaN;NaN;NaN
829;Salsa vinagreta;70;Florette;16;Salsas, condimentos y especias;40;Salsas;No;3;5;8.8;7.9;139;0.3;1.4;11;1.78;0.712;0.3
3152;Salsa yogur;214;Choví;16;Salsas, condimentos y especias;40;Salsas;No;3;5;5.2;4;503;1.6;6.9;52.8;1.3;0.52;0
1138;Salvado completo bio;93;El Granero Integral;7;Cereales;48;Germen-Salvado-Harina;No;3;1;35;8;297;13.5;0.5;2.5;1.5;0.6;40
3880;Salvado con ciruelas y semillas de lino, cirulax bio;114;Biográ;7;Cereales;48;Germen-Salvado-Harina;No;3;0;35.4;3.37;282;14.38;NaN;NaN;0.82;0.328;41.06
1139;Salvado de arroz bio;93;El Granero Integral;7;Cereales;48;Germen-Salvado-Harina;No;1;1;19;3.9;355;11.8;3.9;19.4;0.04;0.016;28.8
1142;Salvado de avena;93;El Granero Integral;7;Cereales;48;Germen-Salvado-Harina;No;1;1;33.8;1.8;319;12.3;1.3;7.4;0.02;0.008;34.1
3882;Salvado de avena;114;Biográ;7;Cereales;48;Germen-Salvado-Harina;No;1;0;40.61;4.9;307;12.81;1.17;6.57;0.019;0.0076;17.28
1140;Salvado de avena bio;93;El Granero Integral;7;Cereales;48;Germen-Salvado-Harina;No;1;1;33.8;1.8;319;12.3;1.3;7.4;0.02;0.008;34.1
